id,rol,victima_x,sexo,edad,fecha_fallecimiento,categoria_edad,n_victimas,fecha,anio,mes,dia,nombre_dia,laboral,hora_exacta,hora,categoria_hora,tipo_calle,calle,cruce,direccion_norm,comuna,latitud,longitud,participantes,victima_y,acusado
2018-0124,CONDUCTOR,CARGAS,MASCULINO,44.0,2018-11-15,entre_40_y_60,1,2018-11-15,2018,11,15,jueves,Laboral,19:40:00,19,tarde-noche,AUTOPISTA,AUTOPISTA PERITO MORENO,,AUTOPISTA PERITO MORENO y RESERVISTAS ARGENTINOS,9,-34.63682499,-58.52144411,CARGAS-CARGAS,CARGAS,CARGAS
2018-0125,PEATON,PEATON,MASCULINO,29.0,2018-11-17,entre_20_y_40,1,2018-11-16,2018,11,16,viernes,Laboral,21:12:00,21,tarde-noche,AVENIDA,SAENZ AV.,VENTANA,SAENZ AV. y VENTANA,4,-34.65084045,-58.41650465,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0126,CONDUCTOR,MOTO,MASCULINO,27.0,2018-11-23,entre_20_y_40,1,2018-11-18,2018,11,18,domingo,No Laboral,12:11:00,12,tarde,GRAL PAZ,"PAZ, GRAL. AV.","FALCON, RAMON L.,CNEL.","PAZ, GRAL. AV. y FALCON, RAMON L.,CNEL.",9,-34.64055918,-58.52994219,MOTO-AUTO,MOTO,AUTO
2018-0127,CONDUCTOR,MOTO,MASCULINO,29.0,2018-11-19,entre_20_y_40,1,2018-11-19,2018,11,19,lunes,Laboral,09:14:00,9,mañana,GRAL PAZ,"PAZ, GRAL. AV.",DE LOS CONSTITUYENTES AV.,"PAZ, GRAL. AV. y DE LOS CONSTITUYENTES AV.",12,-34.56919739,-58.50993046,MOTO-MOTO,MOTO,MOTO
2018-0128,PASAJERO_ACOMPAÑANTE,AUTO,MASCULINO,49.0,2018-11-25,entre_40_y_60,2,2018-11-25,2018,11,25,domingo,No Laboral,04:30:00,4,noche,GRAL PAZ,"PAZ, GRAL. AV.",,"PAZ, GRAL. AV. 11200",9,-34.64592873,-58.52844623,AUTO-PASAJEROS,AUTO,PASAJEROS
2018-0128,PASAJERO_ACOMPAÑANTE,AUTO,FEMENINO,39.0,2018-11-25,entre_20_y_40,2,2018-11-25,2018,11,25,domingo,No Laboral,04:30:00,4,noche,GRAL PAZ,"PAZ, GRAL. AV.",,"PAZ, GRAL. AV. 11200",9,-34.64592873,-58.52844623,AUTO-PASAJEROS,AUTO,PASAJEROS
2018-0129,CONDUCTOR,MOTO,MASCULINO,37.0,2018-11-30,entre_20_y_40,1,2018-11-28,2018,11,28,miércoles,Laboral,04:01:00,4,noche,AVENIDA,"NEWBERY, JORGE AV.",GUEVARA,"NEWBERY, JORGE AV. y GUEVARA",15,-34.58695347,-58.45021367,MOTO-PASAJEROS,MOTO,PASAJEROS
2018-0130,CONDUCTOR,MOTO,MASCULINO,0.0,2018-12-03,edad_desconocida,1,2018-12-03,2018,12,3,lunes,Laboral,03:00:00,3,noche,AVENIDA,GAONA AV.,SEGUROLA AV.,GAONA AV. y SEGUROLA AV.,10,-34.62770192,-58.49022072,MOTO-PASAJEROS,MOTO,PASAJEROS
2018-0131,CONDUCTOR,MOTO,MASCULINO,29.0,2018-12-07,entre_20_y_40,1,2018-12-07,2018,12,7,viernes,Laboral,19:10:00,19,tarde-noche,AVENIDA,"MADERO, EDUARDO AV.",,"MADERO, EDUARDO AV. 550",1,-34.60106568,-58.36860866,MOTO-CARGAS,MOTO,CARGAS
2018-0132,PEATON,PEATON,MASCULINO,70.0,2018-12-12,entre_60_y_80,1,2018-12-12,2018,12,12,miércoles,Laboral,08:26:00,8,mañana,AUTOPISTA,AUTOPISTA ARTURO ILLIA,"CASTILLO, RAMON S., PRES. AV.","AUTOPISTA ARTURO ILLIA y CASTILLO, RAMON S., PRES. AV.",2,-34.57241534,-58.39490504,PEATON-CARGAS,PEATON,CARGAS
2018-0133,PEATON,PEATON,FEMENINO,60.0,2018-12-12,entre_60_y_80,1,2018-12-12,2018,12,12,miércoles,Laboral,14:07:00,14,tarde,AVENIDA,NAZCA AV.,RIVADAVIA AV.,NAZCA AV. y RIVADAVIA AV.,7,-34.63070603,-58.46963952,PEATON-CARGAS,PEATON,CARGAS
2018-0134,PEATON,PEATON,MASCULINO,56.0,2018-12-13,entre_40_y_60,1,2018-12-12,2018,12,12,miércoles,Laboral,21:00:00,21,tarde-noche,AVENIDA,LA PLATA AV.,CASEROS AV.,LA PLATA AV. y CASEROS AV.,7,-34.64019887,-58.42349365,PEATON-MOTO,PEATON,MOTO
2018-0135,PEATON,PEATON,MASCULINO,80.0,2018-12-22,mas_de_80,1,2018-12-18,2018,12,18,martes,Laboral,14:40:00,14,tarde,AVENIDA,BELGRANO AV.,PERU,BELGRANO AV. y PERU,1,-34.61265002,-58.37471802,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0136,PEATON,PEATON,FEMENINO,70.0,2018-12-18,entre_60_y_80,1,2018-12-18,2018,12,18,martes,Laboral,15:42:00,15,tarde,AVENIDA,RIVADAVIA AV.,,RIVADAVIA AV. 7013,7,-34.62913916,-58.46438789,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0137,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,29.0,2018-12-19,entre_20_y_40,1,2018-12-18,2018,12,18,martes,Laboral,20:15:00,20,tarde-noche,CALLE,"ALSINA, ADOLFO",SANTIAGO DEL ESTERO,"ALSINA, ADOLFO y SANTIAGO DEL ESTERO",1,-34.61100424,-58.38481975,MOTO-PASAJEROS,MOTO,PASAJEROS
2018-0138,PASAJERO_ACOMPAÑANTE,PASAJEROS,FEMENINO,79.0,2018-12-21,entre_60_y_80,1,2018-12-21,2018,12,21,viernes,Laboral,09:30:00,9,mañana,CALLE,BERMUDEZ,,BERMUDEZ 1893,10,-34.62073702,-58.50751833,PASAJEROS-PASAJEROS,PASAJEROS,PASAJEROS
2018-0139,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,28.0,2018-12-24,entre_20_y_40,1,2018-12-22,2018,12,22,sábado,No Laboral,06:30:00,6,mañana,CALLE,SANTANDER,,SANTANDER 1974,7,-34.63888084,-58.44682986,MOTO-MOTO,MOTO,MOTO
2018-0140,CONDUCTOR,AUTO,MASCULINO,78.0,2018-12-22,entre_60_y_80,1,2018-12-22,2018,12,22,sábado,No Laboral,08:05:00,8,mañana,CALLE,LANTERI JULIETA,,LANTERI JULIETA 1400,1,-34.61381341,-58.36004650,AUTO-AUTO,AUTO,AUTO
2018-0141,PEATON,PEATON,MASCULINO,75.0,2018-12-24,entre_60_y_80,1,2018-12-22,2018,12,22,sábado,No Laboral,17:40:00,17,tarde,AVENIDA,MAZA,INDEPENDENCIA AV.,MAZA e INDEPENDENCIA AV.,5,-34.62085945,-58.41509546,PEATON-MOTO,PEATON,MOTO
2018-0142,PASAJERO_ACOMPAÑANTE,CARGAS,MASCULINO,32.0,2019-01-01,entre_20_y_40,1,2018-12-25,2018,12,25,martes,Laboral,13:30:00,13,tarde,GRAL PAZ,"PAZ, GRAL. AV.",,"PAZ, GRAL. AV. 5172",12,-34.57251072,-58.50997604,CARGAS-PASAJEROS,CARGAS,PASAJEROS
2018-0143,CONDUCTOR,MOTO,MASCULINO,22.0,2018-12-29,entre_20_y_40,1,2018-12-29,2018,12,29,sábado,No Laboral,05:25:00,5,noche,AVENIDA,OLIVERA AV.,"ALBERDI, JUAN BAUTISTA AV.","OLIVERA AV. y ALBERDI, JUAN BAUTISTA AV.",10,-34.64047818,-58.48606475,MOTO-AUTO,MOTO,AUTO
2019-0001,CONDUCTOR,MOTO,MASCULINO,25.0,2019-01-08,entre_20_y_40,1,2019-01-08,2019,1,8,martes,Laboral,08:30:00,8,mañana,AVENIDA,"CASTILLO, RAMON S., PRES. AV.",CALLE 12 (NO OFICIAL),"CASTILLO, RAMON S., PRES. AV. y CALLE 12 (NO OFICIAL)",2,-34.57805810,-58.38526125,MOTO-CARGAS,MOTO,CARGAS
2019-0002,CONDUCTOR,AUTO,MASCULINO,32.0,2019-01-09,entre_20_y_40,1,2019-01-09,2019,1,9,miércoles,Laboral,04:00:00,4,noche,AVENIDA,CASTA?ARES AV.,"MORENO, PERITO AV.","CASTAÃ‘ARES AV. y MORENO, PERITO AV.",7,-34.65082149,-58.45463662,AUTO-CARGAS,AUTO,CARGAS
2019-0003,CONDUCTOR,MOTO,MASCULINO,23.0,2019-01-12,entre_20_y_40,1,2019-01-12,2019,1,12,sábado,No Laboral,08:00:00,8,mañana,AVENIDA,SAN MARTIN AV.,TERRADA,SAN MARTIN AV. y TERRADA,15,-34.59718073,-58.49121672,MOTO-AUTO,MOTO,AUTO
2019-0004,CONDUCTOR,AUTO,MASCULINO,71.0,2019-01-14,entre_60_y_80,1,2019-01-14,2019,1,14,lunes,Laboral,19:58:00,19,tarde-noche,AVENIDA,"PERON, EVA AV.",MEDINA,"PERON, EVA AV. y MEDINA",9,-34.65284605,-58.47325712,AUTO-PASAJEROS,AUTO,PASAJEROS
2019-0005,CONDUCTOR,MOTO,MASCULINO,43.0,2019-01-19,entre_40_y_60,1,2019-01-19,2019,1,19,sábado,No Laboral,12:00:00,12,tarde,AVENIDA,"JUSTO, JUAN B. AV.",ALVAREZ JONTE AV.,"JUSTO, JUAN B. AV. y ALVAREZ JONTE AV.",10,-34.63382309,-58.52108101,MOTO-CARGAS,MOTO,CARGAS
2019-0006,PEATON,PEATON,FEMENINO,12.0,2019-01-23,entre_0_y_20,1,2019-01-23,2019,1,23,miércoles,Laboral,05:45:00,5,noche,AVENIDA,"OBLIGADO RAFAEL, AV.COSTANERA",,"OBLIGADO RAFAEL, AV.COSTANERA 4650",14,-34.55509606,-58.41652702,PEATON-AUTO,PEATON,AUTO
2019-0007,CONDUCTOR,MOTO,MASCULINO,35.0,2019-01-26,entre_20_y_40,1,2019-01-26,2019,1,26,sábado,No Laboral,19:34:00,19,tarde-noche,CALLE,"MITRE, BARTOLOME",YATAY,"MITRE, BARTOLOME y YATAY",5,-34.61071660,-58.42891604,MOTO-AUTO,MOTO,AUTO
2019-0008,CONDUCTOR,MOTO,MASCULINO,42.0,2019-01-31,entre_40_y_60,1,2019-01-30,2019,1,30,miércoles,Laboral,22:45:00,22,tarde-noche,GRAL PAZ,"PAZ, GRAL. AV.",,"PAZ, GRAL. AV. 16080",8,-34.69156793,-58.47802293,MULTIPLE,MOTO,MULTIPLE
2019-0009,CONDUCTOR,MOTO,MASCULINO,34.0,2019-01-31,entre_20_y_40,1,2019-01-31,2019,1,31,jueves,Laboral,14:55:00,14,tarde,AVENIDA,CHACABUCO,SAN JUAN AV.,CHACABUCO y SAN JUAN AV.,1,-34.62200207,-58.37564821,MOTO-AUTO,MOTO,AUTO
2019-0010,PEATON,PEATON,MASCULINO,0.0,2019-02-02,edad_desconocida,2,2019-02-02,2019,2,2,sábado,No Laboral,07:50:00,7,mañana,AVENIDA,DEL LIBERTADOR AV.,,DEL LIBERTADOR AV. 4100,14,-34.56961468,-58.42668489,PEATON-AUTO,PEATON,AUTO
2019-0010,PEATON,PEATON,MASCULINO,59.0,2019-02-02,entre_40_y_60,2,2019-02-02,2019,2,2,sábado,No Laboral,07:50:00,7,mañana,AVENIDA,DEL LIBERTADOR AV.,,DEL LIBERTADOR AV. 4100,14,-34.56961468,-58.42668489,PEATON-AUTO,PEATON,AUTO
2019-0011,PEATON,PEATON,MASCULINO,0.0,2019-02-10,edad_desconocida,1,2019-02-10,2019,2,10,domingo,No Laboral,01:00:00,1,noche,GRAL PAZ,"PAZ, GRAL. AV.","ALBERDI, JUAN BAUTISTA AV.","PAZ, GRAL. AV. y ALBERDI, JUAN BAUTISTA AV.",9,-34.66252488,-58.51839930,PEATON-AUTO,PEATON,AUTO
2019-0012,CONDUCTOR,MOTO,MASCULINO,31.0,2019-02-20,entre_20_y_40,1,2019-02-17,2019,2,17,domingo,No Laboral,03:16:00,3,noche,AVENIDA,CASTA?ARES AV.,"GORDILLO, TIMOTEO","CASTAÃ‘ARES AV. y GORDILLO, TIMOTEO",8,-34.67665828,-58.48432691,MOTO-AUTO,MOTO,AUTO
2019-0013,PEATON,PEATON,MASCULINO,39.0,2019-03-02,entre_20_y_40,1,2019-02-20,2019,2,20,miércoles,Laboral,07:30:00,7,mañana,CALLE,SALVIGNY,MOM,SALVIGNY y MOM,7,-34.64457699,-58.43383830,PEATON-AUTO,PEATON,AUTO
2019-0014,CONDUCTOR,MOTO,MASCULINO,69.0,2019-02-20,entre_60_y_80,1,2019-02-20,2019,2,20,miércoles,Laboral,17:30:00,17,tarde,CALLE,"LAMARCA, EMILIO",,"LAMARCA, EMILIO 5402",11,-34.58657938,-58.51664939,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
2019-0015,CONDUCTOR,AUTO,MASCULINO,21.0,2019-02-23,entre_20_y_40,1,2019-02-23,2019,2,23,sábado,No Laboral,06:57:00,6,mañana,AVENIDA,SAN MARTIN AV.,,SAN MARTIN AV. 5638,11,-34.59703502,-58.49613012,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO
2019-0016,CONDUCTOR,MOTO,MASCULINO,40.0,2019-02-24,entre_40_y_60,1,2019-02-24,2019,2,24,domingo,No Laboral,02:00:00,2,noche,CALLE,"CARRILLO, RAMON, DR.",FINOCHIETTO ENRIQUE DR.,"CARRILLO, RAMON, DR. y FINOCHIETTO ENRIQUE DR.",4,-34.63356284,-58.38313603,MOTO-PASAJEROS,MOTO,PASAJEROS
2019-0017,CONDUCTOR,AUTO,MASCULINO,22.0,2019-03-07,entre_20_y_40,1,2019-03-03,2019,3,3,domingo,No Laboral,07:00:00,7,mañana,CALLE,MEXICO,PICHINCHA,MEXICO y PICHINCHA,3,-34.61632317,-58.39914719,AUTO-PASAJEROS,AUTO,PASAJEROS
2019-0018,PEATON,PEATON,FEMENINO,29.0,2019-03-03,entre_20_y_40,1,2019-03-03,2019,3,3,domingo,No Laboral,23:30:00,23,tarde-noche,AUTOPISTA,"CANTILO, INT.","UDAONDO, GUILLERMO AV.","CANTILO, INT. y UDAONDO, GUILLERMO AV.",13,-34.54048625,-58.44927253,PEATON-AUTO,PEATON,AUTO
2019-0019,CONDUCTOR,MOTO,MASCULINO,0.0,2019-03-26,edad_desconocida,1,2019-03-06,2019,3,6,miércoles,Laboral,12:00:00,12,tarde,AVENIDA,DEL LIBERTADOR AV.,,DEL LIBERTADOR AV. 6326,13,-34.55374003,-58.45049163,MOTO-AUTO,MOTO,AUTO
2019-0020,CONDUCTOR,MOTO,MASCULINO,43.0,2019-03-07,entre_40_y_60,1,2019-03-07,2019,3,7,jueves,Laboral,21:01:00,21,tarde-noche,AVENIDA,CHICLANA AV.,,CHICLANA AV. 3444,5,-34.63572989,-58.41288952,MOTO-AUTO,MOTO,AUTO
2019-0021,CONDUCTOR,MOTO,MASCULINO,23.0,2019-03-16,entre_20_y_40,1,2019-03-15,2019,3,15,viernes,Laboral,22:50:00,22,tarde-noche,AVENIDA,BOYACA AV.,YERBAL,BOYACA AV. y YERBAL,7,-34.62561234,-58.45743597,MOTO-AUTO,MOTO,AUTO
2019-0022,PASAJERO_ACOMPAÑANTE,AUTO,MASCULINO,0.0,2019-03-15,edad_desconocida,1,2019-03-15,2019,3,15,viernes,Laboral,00:00:00,0,noche,AVENIDA,ENTRE RIOS AV.,,ENTRE RIOS AV. 1260,1,-34.62352245,-58.39123782,AUTO-SD,AUTO,SD
2019-0023,CONDUCTOR,AUTO,MASCULINO,34.0,2019-03-16,entre_20_y_40,1,2019-03-16,2019,3,16,sábado,No Laboral,08:28:00,8,mañana,GRAL PAZ,"PAZ, GRAL. AV.","JACQUES, AMADEO","PAZ, GRAL. AV. y JACQUES, AMADEO",9,-34.63637963,-58.52922765,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO
2019-0024,CONDUCTOR,MOTO,MASCULINO,32.0,2019-03-19,entre_20_y_40,1,2019-03-19,2019,3,19,martes,Laboral,07:12:00,7,mañana,AVENIDA,ANTARTIDA ARGENTINA AV.,,ANTARTIDA ARGENTINA AV. 1325,1,-34.58541957,-58.37208118,MOTO-CARGAS,MOTO,CARGAS
2019-0025,PEATON,PEATON,MASCULINO,27.0,2019-04-04,entre_20_y_40,1,2019-03-22,2019,3,22,viernes,Laboral,13:10:00,13,tarde,CALLE,"MITRE, BARTOLOME",SANCHEZ DE BUSTAMANTE,"MITRE, BARTOLOME y SANCHEZ DE BUSTAMANTE",5,-34.60937557,-58.41458534,PEATON-AUTO,PEATON,AUTO
2019-0026,PEATON,PEATON,MASCULINO,0.0,2019-03-28,edad_desconocida,1,2019-03-28,2019,3,28,jueves,Laboral,07:32:00,7,mañana,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","PAZ, GRAL. AV.","FERNANDEZ DE LA CRUZ, F., GRAL. AV. y PAZ, GRAL. AV.",8,-34.69153196,-58.47976785,PEATON-PASAJEROS,PEATON,PASAJEROS
2019-0027,CICLISTA,BICICLETA,MASCULINO,37.0,2019-03-28,entre_20_y_40,1,2019-03-28,2019,3,28,jueves,Laboral,11:11:00,11,mañana,AVENIDA,SANTA FE AV.,AZCUENAGA,SANTA FE AV. y AZCUENAGA,2,-34.59511714,-58.39990285,MULTIPLE,BICICLETA,MULTIPLE
2019-0028,PEATON,PEATON,FEMENINO,0.0,2019-04-06,edad_desconocida,1,2019-04-06,2019,4,6,sábado,No Laboral,09:15:00,9,mañana,AVENIDA,"JUSTO, JUAN B. AV.","ORO?O, NICASIO","JUSTO, JUAN B. AV. y OROÃ‘O, NICASIO",11,-34.60588536,-58.46051346,PEATON-PASAJEROS,PEATON,PASAJEROS
2019-0029,CONDUCTOR,MOTO,MASCULINO,27.0,2019-04-07,entre_20_y_40,1,2019-04-07,2019,4,7,domingo,No Laboral,10:15:00,10,mañana,AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.","PAZ, GRAL. AV.","FERNANDEZ DE LA CRUZ, F., GRAL. AV. y PAZ, GRAL. AV.",8,-34.69153196,-58.47976785,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
2019-0030,CONDUCTOR,MOTO,MASCULINO,25.0,2019-04-09,entre_20_y_40,1,2019-04-09,2019,4,9,martes,Laboral,16:00:00,16,tarde,CALLE,"ALVAREZ, DONATO, TTE. GRAL.",YERBAL,"ALVAREZ, DONATO, TTE. GRAL. y YERBAL",7,-34.62447891,-58.45457546,MOTO-CARGAS,MOTO,CARGAS
2019-0031,CICLISTA,BICICLETA,MASCULINO,20.0,2019-04-12,entre_20_y_40,1,2019-04-12,2019,4,12,viernes,Laboral,19:55:00,19,tarde-noche,AVENIDA,CORDOBA AV.,"MADERO, EDUARDO AV.","CORDOBA AV. y MADERO, EDUARDO AV.",1,-34.59832047,-58.36951669,BICICLETA-CARGAS,BICICLETA,CARGAS
2019-0032,PEATON,PEATON,FEMENINO,83.0,2019-04-18,mas_de_80,1,2019-04-16,2019,4,16,martes,Laboral,11:00:00,11,mañana,AVENIDA,CAMARONES,"ALVAREZ, DONATO, TTE. GRAL. AV.","CAMARONES y ALVAREZ, DONATO, TTE. GRAL. AV.",11,-34.60443790,-58.46415322,PEATON-AUTO,PEATON,AUTO
2019-0033,CONDUCTOR,MOTO,MASCULINO,25.0,2019-04-18,entre_20_y_40,1,2019-04-18,2019,4,18,jueves,Laboral,01:00:00,1,noche,AUTOPISTA,AUTOPISTA 25 DE MAYO,"HUERGO, ING. AV.","AUTOPISTA 25 DE MAYO y HUERGO, ING. AV.",1,-34.62150748,-58.36607137,MOTO-SD,MOTO,SD
2019-0034,CONDUCTOR,MOTO,MASCULINO,0.0,2019-04-21,edad_desconocida,1,2019-04-21,2019,4,21,domingo,No Laboral,09:08:00,9,mañana,AVENIDA,"MORENO, PERITO AV.",,"MORENO, PERITO AV. 3050",7,-34.65093074,-58.45537373,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
2019-0035,PEATON,PEATON,FEMENINO,75.0,2019-04-23,entre_60_y_80,1,2019-04-23,2019,4,23,martes,Laboral,14:10:00,14,tarde,CALLE,SUIPACHA,,SUIPACHA 665,1,-34.60053054,-58.37942637,PEATON-BICICLETA,PEATON,BICICLETA
2019-0036,CONDUCTOR,MOTO,MASCULINO,34.0,2019-05-02,entre_20_y_40,1,2019-04-26,2019,4,26,viernes,Laboral,22:46:00,22,tarde-noche,CALLE,RIGLOS,FORMOSA,RIGLOS y FORMOSA,6,-34.62147504,-58.43680440,MOTO-AUTO,MOTO,AUTO
2019-0037,CONDUCTOR,MOTO,MASCULINO,17.0,2019-05-01,entre_0_y_20,1,2019-05-01,2019,5,1,miércoles,Laboral,23:10:00,23,tarde-noche,AVENIDA,LA RIOJA,INDEPENDENCIA AV.,LA RIOJA e INDEPENDENCIA AV.,3,-34.61971907,-58.40778291,MOTO-AUTO,MOTO,AUTO
2019-0038,PEATON,PEATON,FEMENINO,42.0,2019-05-05,entre_40_y_60,1,2019-05-04,2019,5,4,sábado,No Laboral,14:10:00,14,tarde,AVENIDA,"UDAONDO, GUILLERMO AV.","FIGUEROA ALCORTA, PRES. AV.","UDAONDO, GUILLERMO AV. y FIGUEROA ALCORTA, PRES. AV.",13,-34.54628513,-58.45212523,PEATON-MOTO,PEATON,MOTO
2019-0105,PEATON,PEATON,FEMENINO,82.0,2019-05-08,mas_de_80,1,2019-05-05,2019,5,5,domingo,No Laboral,11:00:00,11,mañana,AVENIDA,SANTO TOME,SEGUROLA AV.,SANTO TOME y SEGUROLA AV.,10,-34.61520391,-58.50512382,PEATON-AUTO,PEATON,AUTO
2019-0039,CONDUCTOR,MOTO,MASCULINO,28.0,2019-05-09,entre_20_y_40,1,2019-05-09,2019,5,9,jueves,Laboral,03:05:00,3,noche,AVENIDA,SAN PEDRITO AV.,DIRECTORIO AV.,SAN PEDRITO AV. y DIRECTORIO AV.,7,-34.63551751,-58.46749188,MOTO-AUTO,MOTO,AUTO
2019-0040,CONDUCTOR,MOTO,MASCULINO,44.0,2019-05-15,entre_40_y_60,1,2019-05-09,2019,5,9,jueves,Laboral,12:45:00,12,tarde,CALLE,PUAN,SANTANDER,PUAN y SANTANDER,7,-34.63679732,-58.44263580,MOTO-SD,MOTO,SD
2019-0041,PASAJERO_ACOMPAÑANTE,AUTO,FEMENINO,78.0,2019-05-11,entre_60_y_80,1,2019-05-11,2019,5,11,sábado,No Laboral,20:30:00,20,tarde-noche,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",ANDALGALA,"ALBERDI, JUAN BAUTISTA AV. y ANDALGALA",9,-34.65846419,-58.51140289,MULTIPLE,AUTO,MULTIPLE
2019-0042,PEATON,PEATON,MASCULINO,39.0,2019-05-14,entre_20_y_40,1,2019-05-14,2019,5,14,martes,Laboral,15:00:00,15,tarde,CALLE,LIMA,CONSTITUCION,LIMA y CONSTITUCION,1,-34.62465368,-58.38211431,PEATON-PASAJEROS,PEATON,PASAJEROS
2019-0043,CICLISTA,BICICLETA,FEMENINO,0.0,2019-05-21,edad_desconocida,1,2019-05-21,2019,5,21,martes,Laboral,09:00:00,9,mañana,AVENIDA,CORDOBA AV.,"MADERO, EDUARDO AV.","CORDOBA AV. y MADERO, EDUARDO AV.",1,-34.59832047,-58.36951669,BICICLETA-CARGAS,BICICLETA,CARGAS
2019-0044,PEATON,PEATON,FEMENINO,77.0,2019-05-29,entre_60_y_80,1,2019-05-27,2019,5,27,lunes,Laboral,12:45:00,12,tarde,AVENIDA,BOEDO AV.,,BOEDO AV. 650,5,-34.62036547,-58.41635217,PEATON-MOTO,PEATON,MOTO
2019-0045,CONDUCTOR,MOTO,MASCULINO,33.0,2019-06-03,entre_20_y_40,1,2019-06-03,2019,6,3,lunes,Laboral,07:27:00,7,mañana,AVENIDA,DEL LIBERTADOR AV.,REPUBLICA DE LA INDIA,DEL LIBERTADOR AV. y REPUBLICA DE LA INDIA,14,-34.57579669,-58.41316147,MOTO-CARGAS,MOTO,CARGAS
2019-0046,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,26.0,2019-06-04,entre_20_y_40,1,2019-06-04,2019,6,4,martes,Laboral,09:00:00,9,mañana,GRAL PAZ,"PAZ, GRAL. AV.",CABILDO AV.,"PAZ, GRAL. AV. y CABILDO AV.",13,-34.53825652,-58.47617802,MOTO-AUTO,MOTO,AUTO
2019-0047,PEATON,PEATON,MASCULINO,76.0,2019-06-06,entre_60_y_80,1,2019-06-06,2019,6,6,jueves,Laboral,10:00:00,10,mañana,AVENIDA,CASEROS AV.,,CASEROS AV. 1700,4,-34.63330028,-58.38641783,PEATON-CARGAS,PEATON,CARGAS
2019-0048,CONDUCTOR,MOTO,MASCULINO,32.0,2019-06-07,entre_20_y_40,1,2019-06-07,2019,6,7,viernes,Laboral,07:00:00,7,mañana,AVENIDA,AVELLANEDA AV.,,AVELLANEDA AV. 1548,6,-34.62038137,-58.45322169,MOTO-CARGAS,MOTO,CARGAS
2019-0049,PEATON,PEATON,FEMENINO,72.0,2019-06-09,entre_60_y_80,1,2019-06-08,2019,6,8,sábado,No Laboral,09:20:00,9,mañana,CALLE,CIUDAD DE LA PAZ,MENDOZA,CIUDAD DE LA PAZ y MENDOZA,13,-34.56166498,-58.45849057,PEATON-CARGAS,PEATON,CARGAS
2019-0050,CONDUCTOR,MOTO,MASCULINO,21.0,2019-06-09,entre_20_y_40,1,2019-06-08,2019,6,8,sábado,No Laboral,23:35:00,23,tarde-noche,AVENIDA,"SALGUERO, JERONIMO",HONDURAS AV.,"SALGUERO, JERONIMO y HONDURAS AV.",14,-34.59411677,-58.41829559,MOTO-CARGAS,MOTO,CARGAS
2019-0051,CONDUCTOR,MOTO,MASCULINO,41.0,2019-06-11,entre_40_y_60,1,2019-06-11,2019,6,11,martes,Laboral,10:00:00,10,mañana,CALLE,"FILIBERTO, JUAN DE DIOS",OLAVARRIA,"FILIBERTO, JUAN DE DIOS y OLAVARRIA",4,-34.63832093,-58.36376488,MOTO-AUTO,MOTO,AUTO
2019-0053,PASAJERO_ACOMPAÑANTE,AUTO,MASCULINO,49.0,2019-06-14,entre_40_y_60,1,2019-06-14,2019,6,14,viernes,Laboral,17:20:00,17,tarde,AVENIDA,ASTURIAS AV.,CASTA?ARES AV.,ASTURIAS AV. y CASTAÃ‘ARES AV.,8,-34.66004784,-58.46442668,AUTO-AUTO,AUTO,AUTO
2019-0054,CONDUCTOR,MOTO,MASCULINO,21.0,2019-06-20,entre_20_y_40,1,2019-06-20,2019,6,20,jueves,Laboral,03:00:00,3,noche,CALLE,GANDARA,,GANDARA 2976,15,-34.58428769,-58.48222035,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
2019-0055,CONDUCTOR,MOTO,MASCULINO,47.0,2019-06-21,entre_40_y_60,1,2019-06-20,2019,6,20,jueves,Laboral,19:45:00,19,tarde-noche,AVENIDA,"GUEVARA, TRINIDAD","MADERO, EDUARDO AV.","GUEVARA, TRINIDAD y MADERO, EDUARDO AV.",1,-34.60283208,-58.36819005,MOTO-PASAJEROS,MOTO,PASAJEROS
2019-0056,PEATON,PEATON,FEMENINO,75.0,2019-06-29,entre_60_y_80,1,2019-06-29,2019,6,29,sábado,No Laboral,17:16:00,17,tarde,AVENIDA,BOYACA AV.,,BOYACA AV. 305,7,-34.62330939,-58.45877601,PEATON-AUTO,PEATON,AUTO
2019-0057,PEATON,PEATON,FEMENINO,63.0,2019-07-08,entre_60_y_80,1,2019-07-05,2019,7,5,viernes,Laboral,19:00:00,19,tarde-noche,CALLE,ARTILLEROS,LA PAMPA,ARTILLEROS y LA PAMPA,13,-34.55760517,-58.44196498,PEATON-AUTO,PEATON,AUTO
